110	legal_department_management.field_legal_engagement__cap_limit	20% of the value
2413	legal_department_management.field_legal_engagement__cap_override_reason	Why the 20% cap is exceeded
501	legal_department_management.field_legal_engagement__company_currency_id	Company currency
747	legal_department_management.field_legal_engagement__date_end	End
836	legal_department_management.field_legal_engagement__fee_type	Fee arrangement
952	legal_department_management.field_legal_engagement__hourly_rate	Hourly rate
1834	legal_department_management.field_legal_engagement__lawyer_id	Responsible lawyer
1895	legal_department_management.field_legal_engagement__line_ids	Schedule
232	legal_department_management.field_legal_engagement__name	Agreement
1336	legal_department_management.field_legal_engagement__next_line_text	Next instalment
1898	legal_department_management.field_legal_engagement__note	Scope and terms
351	legal_department_management.field_legal_engagement__retainer_below_minimum	Below the Bar minimum
345	legal_department_management.field_legal_engagement__retainer_minimum	Bar minimum per month
1338	legal_department_management.field_legal_engagement__retainer_next_date	Next retainer invoice
1840	legal_department_management.field_legal_engagement__retainer_period	Retainer billed
1964	legal_department_management.field_legal_engagement__signed	Signed
1965	legal_department_management.field_legal_engagement__signed_copy	Signed agreement (scan)
1968	legal_department_management.field_legal_engagement__signed_copy_name	Signed copy file name
1969	legal_department_management.field_legal_engagement__signed_date	Signed on
2024	legal_department_management.field_legal_engagement__success_percent	Success fee (%)
752	legal_department_management.field_legal_engagement_line__engagement_id	Engagement
233	legal_department_management.field_legal_engagement_line__engagement_state	Agreement status
1003	legal_department_management.field_legal_engagement_line__invoice_line_id	Invoice line
1626	legal_department_management.field_legal_engagement_line__payment_state	Payment
726	legal_department_management.field_legal_engagement_line__trigger_event	Due
2412	legal_department_management.field_legal_engagement_line__waive_reason	Why it was waived
793	legal_department_management.field_legal_expense_category__account_id	Expense account
1738	legal_department_management.field_legal_expense_category__recoverable_default	Recharged to the client by default
1612	legal_department_management.field_legal_expense_post_wizard__journal_id	Paid from
1662	legal_department_management.field_legal_expense_post_wizard__mode	Post as
989	legal_department_management.field_legal_fee_waive_wizard__line_ids	Instalments
2408	legal_department_management.field_legal_fee_waive_wizard__reason	Why are they waived?
944	legal_department_management.field_legal_fund_move_wizard__balance	Held now
942	legal_department_management.field_legal_fund_move_wizard__balance_after	Held afterwards
911	legal_department_management.field_legal_fund_move_wizard__goes_negative	Goes Negative
1015	legal_department_management.field_legal_fund_move_wizard__is_manager	Is Manager
2410	legal_department_management.field_legal_fund_move_wizard__override_reason	Why it may go below zero
1721	legal_department_management.field_legal_fund_move_wizard__receipt_filename	Receipt file name
630	legal_department_management.field_legal_general_report_wizard__date_from	Dates from
631	legal_department_management.field_legal_general_report_wizard__date_to	Dates to
1907	legal_department_management.field_legal_general_report_wizard__filter_task_ids	Selected matters
929	legal_department_management.field_legal_general_report_wizard__group_by_company	Group by client
1908	legal_department_management.field_legal_general_report_wizard__selection_note	Selection Note
863	legal_department_management.field_legal_general_report_wizard__task_domain	Filter of the list
341	legal_department_management.field_legal_guarantee__bank_id	Bank
353	legal_department_management.field_legal_guarantee__beneficiary_id	Beneficiary
1165	legal_department_management.field_legal_guarantee__correspondence_ids	Letters
813	legal_department_management.field_legal_guarantee__is_expiring	Expires within 30 days
1682	legal_department_management.field_legal_guarantee__legal_company_id	Principal
1635	legal_department_management.field_legal_guarantee__percent	Percent of the contract
1791	legal_department_management.field_legal_guarantee__release_date	Released on
551	legal_department_management.field_legal_guarantee__task_id	Contract matter
724	legal_department_management.field_legal_guarantee_wizard__draft_letter	Draft the letter
1273	legal_department_management.field_legal_guarantee_wizard__mode	Mode
1319	legal_department_management.field_legal_guarantee_wizard__new_expiry	New expiry date
2265	legal_department_management.field_legal_handover_wizard__date_end	Until
888	legal_department_management.field_legal_handover_wizard__from_user_id	From
934	legal_department_management.field_legal_handover_wizard__note	Hand-over note
1324	legal_department_management.field_legal_handover_wizard__poa_ids	New power of attorney needed
1545	legal_department_management.field_legal_handover_wizard__scope_deadlines	Open deadlines
1653	legal_department_management.field_legal_handover_wizard__scope_hearings	Planned court sessions
1224	legal_department_management.field_legal_handover_wizard__scope_matters	Matters and clients they are responsible for, and their teams
1823	legal_department_management.field_legal_handover_wizard__scope_requests	Requests assigned to them
1554	legal_department_management.field_legal_handover_wizard__scope_steps	Open steps
2361	legal_department_management.field_legal_handover_wizard__summary	What moves
320	legal_department_management.field_legal_hearing__attendance	Attendance
321	legal_department_management.field_legal_hearing__attending_user_id	Attended by
1868	legal_department_management.field_legal_hearing__court_room	Room
626	legal_department_management.field_legal_hearing__date_warning	Date warning
574	legal_department_management.field_legal_hearing__department_id	Court
1173	legal_department_management.field_legal_hearing__licence_warning	Licence warning
1264	legal_department_management.field_legal_hearing__minutes_attachment_id	Minutes
1308	legal_department_management.field_legal_hearing__needed_before	Needed before the next session
1313	legal_department_management.field_legal_hearing__needs_substitution_letter	Needs a substitution letter
1339	legal_department_management.field_legal_hearing__next_hearing_id	Next session
1600	legal_department_management.field_legal_hearing__outcome	Outcome
2355	legal_department_management.field_legal_hearing__outcome_note	What happened
1681	legal_department_management.field_legal_hearing__previous_hearing_id	Previous session
2019	legal_department_management.field_legal_hearing__substitute_partner_id	Substitute lawyer
2022	legal_department_management.field_legal_hearing__substitution_warning	Substitution warning
1057	legal_department_management.field_legal_hearing__task_kind	Kind of matter
211	legal_department_management.field_legal_hearing_outcome_wizard__add_period	Add this period
244	legal_department_management.field_legal_hearing_outcome_wizard__amount_awarded	Amount awarded
1930	legal_department_management.field_legal_hearing_outcome_wizard__hearing_id	Session
908	legal_department_management.field_legal_hearing_outcome_wizard__in_absentia	Given in absence
1032	legal_department_management.field_legal_hearing_outcome_wizard__judgment_date	Judgment date
1594	legal_department_management.field_legal_hearing_outcome_wizard__more_outcome	Other outcome
1305	legal_department_management.field_legal_hearing_outcome_wizard__needed_before	Needed before it
2440	legal_department_management.field_legal_hearing_outcome_wizard__needed_days	Working days before
1331	legal_department_management.field_legal_hearing_outcome_wizard__next_date_warning	Next Date Warning
1332	legal_department_management.field_legal_hearing_outcome_wizard__next_required	Next Required
310	legal_department_management.field_legal_hearing_outcome_wizard__next_time	At
1697	legal_department_management.field_legal_hearing_outcome_wizard__pronounced_in_presence	Pronounced in our presence
1835	legal_department_management.field_legal_hearing_outcome_wizard__result	Result
1935	legal_department_management.field_legal_hearing_outcome_wizard__session_label	Session summary
1956	legal_department_management.field_legal_hearing_outcome_wizard__show_next	Show Next
595	legal_department_management.field_legal_hearing_roll_wizard__department_ids	Courts
978	legal_department_management.field_legal_hearing_roll_wizard__include_held	Include sessions already held
374	legal_department_management.field_legal_holiday__calendar_id	Calendar
765	legal_department_management.field_legal_holiday__estimated	Estimated date
1523	legal_department_management.field_legal_holiday__governorate	Only in
375	legal_department_management.field_legal_holiday__leave_id	Calendar entry
950	legal_department_management.field_legal_holiday__name	Holiday
1992	legal_department_management.field_legal_holiday__weekday_from	Starts on
1007	legal_department_management.field_legal_invoice_wizard__invoice_count	Invoices
1002	legal_department_management.field_legal_invoice_wizard__invoice_date	Invoice date
1026	legal_department_management.field_legal_invoice_wizard__journal_id	Journal
1008	legal_department_management.field_legal_invoice_wizard__summary	Invoices to create
621	legal_department_management.field_legal_judgment__date	Date of judgment
864	legal_department_management.field_legal_judgment__final_date	Final on
907	legal_department_management.field_legal_judgment__hearing_id	Given at session
1088	legal_department_management.field_legal_judgment__ldm_can_challenge	Ldm Can Challenge
1334	legal_department_management.field_legal_judgment__next_deadline_label	Next deadline
2030	legal_department_management.field_legal_judgment__summary	Summary
1186	legal_department_management.field_legal_judgment_challenge_wizard__date_lodged	Lodged on
400	legal_department_management.field_legal_judgment_challenge_wizard__deadline_id	Challenge
2273	legal_department_management.field_legal_letter_template__direction	Use
2279	legal_department_management.field_legal_letter_template__ldm_code	Used for
2390	legal_department_management.field_legal_letter_template__usage_note	When to use it
1451	legal_department_management.field_legal_ministry__department_count	Number of departments
680	legal_department_management.field_legal_ministry__department_ids	Departments
2349	legal_department_management.field_legal_ministry__website	Website
632	legal_department_management.field_legal_obligation__day	Day
1069	legal_department_management.field_legal_obligation__last_period_date	Last period opened
1068	legal_department_management.field_legal_obligation__last_task_id	Last matter
1562	legal_department_management.field_legal_obligation__lead_days	Open the matter this many days before
1469	legal_department_management.field_legal_obligation__name	Obligation
1335	legal_department_management.field_legal_obligation__next_date	Next due date
1577	legal_department_management.field_legal_obligation__open_on	Opens on
1806	legal_department_management.field_legal_obligation__recurrence	Repeats
1576	legal_department_management.field_legal_obligation__template_id	Opens a matter of type
1592	legal_department_management.field_legal_poa__agent_partner_ids	Other agents
230	legal_department_management.field_legal_poa__agent_user_ids	Agents
2289	legal_department_management.field_legal_poa__body_ids	Valid before
1422	legal_department_management.field_legal_poa__notary_office	Notary office
1550	legal_department_management.field_legal_poa__open_task_count	Open matters relying on it
1589	legal_department_management.field_legal_poa__original_location	Original kept at
1683	legal_department_management.field_legal_poa__principal_partner_id	Principal (person)
1710	legal_department_management.field_legal_poa__qr_reference	QR reference
1859	legal_department_management.field_legal_poa__revoke_reason	Revocation reason
1864	legal_department_management.field_legal_poa__revoked_date	Revoked on
1897	legal_department_management.field_legal_poa__scope	Scope
229	legal_department_management.field_legal_poa__substitution_allowed	Agent may delegate
1233	legal_department_management.field_legal_poa__task_ids	Matters relying on it
1310	legal_department_management.field_legal_readiness_wizard__date	Needed on
1716	legal_department_management.field_legal_readiness_wizard__ready_count	Ready Count
695	legal_department_management.field_legal_readiness_wizard__template_id	Document pack
2239	legal_department_management.field_legal_readiness_wizard__total_count	Total Count
556	legal_department_management.field_legal_readiness_wizard_line__company_document_id	Copy on file
1195	legal_department_management.field_legal_readiness_wizard_line__mandatory	Mandatory
1478	legal_department_management.field_legal_readiness_wizard_line__readiness	On that date
2427	legal_department_management.field_legal_readiness_wizard_line__wizard_id	Wizard
2222	legal_department_management.field_legal_reg_matter_wizard__name	Title
2374	legal_department_management.field_legal_reg_matter_wizard__source_summary	What was asked
365	legal_department_management.field_legal_register_book_wizard__direction	Books
937	legal_department_management.field_legal_request__assigned_user_id	Handled by
1922	legal_department_management.field_legal_request__date_submitted	Sent on
683	legal_department_management.field_legal_request__description	Details
1094	legal_department_management.field_legal_request__ldm_can_triage	Ldm Can Triage
1095	legal_department_management.field_legal_request__ldm_is_legal	Ldm Is Legal
