1403	legal_department_management.selection__legal_conflict_decision_wizard__decision__clear	Not a conflict: someone else, or no opposing interest
668	legal_department_management.selection__legal_conflict_decision_wizard__decision__declined	Decline the matter
180	legal_department_management.selection__legal_conflict_decision_wizard__decision__override	Accept the matter despite the match
980	legal_department_management.selection__legal_correspondence__direction__incoming	Incoming
1601	legal_department_management.selection__legal_correspondence__direction__outgoing	Outgoing
1347	legal_department_management.selection__legal_correspondence__reply_state__none	No answer expected
263	legal_department_management.selection__legal_correspondence__reply_state__overdue	Answer overdue
329	legal_department_management.selection__legal_correspondence__reply_state__waiting	Awaiting answer
1773	legal_department_management.selection__legal_correspondence__state__registered	Registered
865	legal_department_management.selection__legal_court_stage__stage__first_instance	First instance
277	legal_department_management.selection__legal_deadline__kind__appeal	Appeal window
818	legal_department_management.selection__legal_deadline__kind__expiry	Expiry
1801	legal_department_management.selection__legal_deadline__kind__renewal	Renewal
333	legal_department_management.selection__legal_deadline__state__awaiting_service	Awaiting notification
1249	legal_department_management.selection__legal_deadline__state__done	Met
749	legal_department_management.selection__legal_deadline__state__lapsed	Ended unused
1267	legal_department_management.selection__legal_deadline__state__missed	Missed
915	legal_department_management.selection__legal_department__body_kind__government	Government department
1420	legal_department_management.selection__legal_department__body_kind__notary	Notary
1780	legal_department_management.selection__legal_department__body_kind__registry	Registry
256	legal_department_management.selection__legal_department__governorate__anbar	Anbar
334	legal_department_management.selection__legal_department__governorate__babil	Babil
337	legal_department_management.selection__legal_department__governorate__baghdad	Baghdad
347	legal_department_management.selection__legal_department__governorate__basra	Basra
684	legal_department_management.selection__legal_department__governorate__dhi_qar	Dhi Qar
691	legal_department_management.selection__legal_department__governorate__diyala	Diyala
733	legal_department_management.selection__legal_department__governorate__duhok	Duhok
764	legal_department_management.selection__legal_department__governorate__erbil	Erbil
931	legal_department_management.selection__legal_department__governorate__halabja	Halabja
1050	legal_department_management.selection__legal_department__governorate__karbala	Karbala
1059	legal_department_management.selection__legal_department__governorate__kirkuk	Kirkuk
1237	legal_department_management.selection__legal_department__governorate__maysan	Maysan
234	legal_department_management.selection__legal_department__governorate__muthanna	Al-Muthanna
1298	legal_department_management.selection__legal_department__governorate__najaf	Najaf
1346	legal_department_management.selection__legal_department__governorate__nineveh	Nineveh
235	legal_department_management.selection__legal_department__governorate__qadisiyyah	Al-Qadisiyyah
1874	legal_department_management.selection__legal_department__governorate__saladin	Saladin
2029	legal_department_management.selection__legal_department__governorate__sulaymaniyah	Sulaymaniyah
2339	legal_department_management.selection__legal_department__governorate__wasit	Wasit
406	legal_department_management.selection__legal_document_type__category__chamber	Chamber of commerce
549	legal_department_management.selection__legal_document_type__category__contract	Contract
965	legal_department_management.selection__legal_document_type__category__identity	Identity
507	legal_department_management.selection__legal_document_type__category__registry	Company registry
939	legal_department_management.selection__legal_document_type__validity__expiry_date	Has an expiry date
2290	legal_department_management.selection__legal_document_type__validity__fixed_days	Valid for a fixed period
1290	legal_department_management.selection__legal_document_type__validity__freshness_days	Must be recent
710	legal_department_management.selection__legal_document_type__validity__none	Does not expire
541	legal_department_management.selection__legal_engagement__fee_type__consultation	Consultation
951	legal_department_management.selection__legal_engagement__fee_type__hourly	Hourly
1191	legal_department_management.selection__legal_engagement__fee_type__lump_sum	Lump sum
1633	legal_department_management.selection__legal_engagement__fee_type__per_hearing	Per hearing
1634	legal_department_management.selection__legal_engagement__fee_type__per_transaction	Per transaction
1839	legal_department_management.selection__legal_engagement__fee_type__retainer	Retainer
2023	legal_department_management.selection__legal_engagement__fee_type__success	Success fee
1276	legal_department_management.selection__legal_engagement__retainer_period__monthly	Monthly
2454	legal_department_management.selection__legal_engagement__retainer_period__yearly	Yearly
1608	legal_department_management.selection__legal_engagement_line__state__paid	Paid
1652	legal_department_management.selection__legal_engagement_line__state__planned	Planned
2330	legal_department_management.selection__legal_engagement_line__state__waived	Waived
2388	legal_department_management.selection__legal_engagement_line__trigger_event__closing	When the matter closes
2382	legal_department_management.selection__legal_engagement_line__trigger_event__collection	When money is collected
1474	legal_department_management.selection__legal_engagement_line__trigger_event__date	On a date
2381	legal_department_management.selection__legal_engagement_line__trigger_event__execution_opened	When execution opens
2384	legal_department_management.selection__legal_engagement_line__trigger_event__filing	When the case is filed
2385	legal_department_management.selection__legal_engagement_line__trigger_event__judgment_final	When the judgment becomes final
315	legal_department_management.selection__legal_engagement_line__trigger_event__judgment_first_instance	At the first-instance judgment
2392	legal_department_management.selection__legal_engagement_line__trigger_event__manual	When we decide
1477	legal_department_management.selection__legal_engagement_line__trigger_event__signing	On signing
222	legal_department_management.selection__legal_guarantee__kind__advance_payment	Advance payment
354	legal_department_management.selection__legal_guarantee__kind__bid	Bid
1636	legal_department_management.selection__legal_guarantee__kind__performance	Performance
820	legal_department_management.selection__legal_guarantee__state__extended	Extended
824	legal_department_management.selection__legal_guarantee__state__extension_requested	Extension requested
1178	legal_department_management.selection__legal_guarantee__state__liquidated	Liquidated
1790	legal_department_management.selection__legal_guarantee__state__released	Released
1786	legal_department_management.selection__legal_guarantee_wizard__mode__release	Release
367	legal_department_management.selection__legal_hearing__attendance__both_absent	Both sides absent
2151	legal_department_management.selection__legal_hearing__attendance__opponent_absent	The other side was absent
2342	legal_department_management.selection__legal_hearing__attendance__present	We attended
2347	legal_department_management.selection__legal_hearing__attendance__we_absent	We were absent
941	legal_department_management.selection__legal_hearing__state__held	Held
437	legal_department_management.selection__legal_hearing_outcome_wizard__law__civil	Civil
609	legal_department_management.selection__legal_hearing_outcome_wizard__law__criminal	Criminal
1978	legal_department_management.selection__legal_hearing_outcome_wizard__main_outcome__more	Something else
226	legal_department_management.selection__legal_hearing_outcome_wizard__result__against	Against us
972	legal_department_management.selection__legal_hearing_outcome_wizard__result__for	In our favour
1617	legal_department_management.selection__legal_hearing_outcome_wizard__result__partial	Partly in our favour
1440	legal_department_management.selection__legal_letter_template__direction__notice	Notice
1602	legal_department_management.selection__legal_letter_template__direction__outgoing	Outgoing letter
1933	legal_department_management.selection__legal_letter_template__ldm_code__hearing_reminder	Session reminder
1934	legal_department_management.selection__legal_letter_template__ldm_code__hearing_result	Session result
987	legal_department_management.selection__legal_letter_template__ldm_code__instalment_due	Instalment due
1997	legal_department_management.selection__legal_letter_template__ldm_code__statement_ready	Statement ready
983	legal_department_management.selection__legal_ministry__body_kind__commission	Independent commission
1048	legal_department_management.selection__legal_ministry__body_kind__judicial	Judicial council
1259	legal_department_management.selection__legal_ministry__body_kind__ministry	Ministry
2260	legal_department_management.selection__legal_ministry__body_kind__union	Union or chamber
772	legal_department_management.selection__legal_obligation__recurrence__monthly	Every month
775	legal_department_management.selection__legal_obligation__recurrence__yearly	Every year
812	legal_department_management.selection__legal_poa__expiry_status__expiring	Expires soon
1365	legal_department_management.selection__legal_poa__expiry_status__none	No expiry date
1863	legal_department_management.selection__legal_poa__expiry_status__revoked	Revoked
326	legal_department_management.selection__legal_poa__poa_type__authorisation	Authorisation
540	legal_department_management.selection__legal_poa__poa_type__consular	Consular
897	legal_department_management.selection__legal_poa__poa_type__general	General
884	legal_department_management.selection__legal_poa__poa_type__judicial	For litigation
1982	legal_department_management.selection__legal_poa__poa_type__special	Special
808	legal_department_management.selection__legal_readiness_wizard_line__readiness__expires	Expired by then
1410	legal_department_management.selection__legal_readiness_wizard_line__readiness__missing	Not on file
981	legal_department_management.selection__legal_register_book_wizard__direction__both	Incoming and outgoing
982	legal_department_management.selection__legal_register_book_wizard__direction__incoming	Incoming only
1603	legal_department_management.selection__legal_register_book_wizard__direction__outgoing	Outgoing only
552	legal_department_management.selection__legal_request__request_type__contract	Contract review
690	legal_department_management.selection__legal_request__request_type__dispute	Dispute or lawsuit
918	legal_department_management.selection__legal_request__request_type__government	Government transaction
1123	legal_department_management.selection__legal_request__request_type__opinion	Legal opinion
183	legal_department_management.selection__legal_request__state__accepted	Accepted
350	legal_department_management.selection__legal_request__state__in_review	Being reviewed
1917	legal_department_management.selection__legal_request__state__new	Sent
1854	legal_department_management.selection__legal_request__state__returned	Returned to you
667	legal_department_management.selection__legal_request_reason_wizard__mode__decline	Decline
1846	legal_department_management.selection__legal_request_reason_wizard__mode__return	Return for completion
1414	legal_department_management.selection__legal_task__approval_state__draft	Not requested
1782	legal_department_management.selection__legal_task__approval_state__rejected	Rejected
1438	legal_department_management.selection__legal_task__billing_state__none	Nothing to invoice
499	legal_department_management.selection__legal_task__kind__corporate	Company affairs
1077	legal_department_management.selection__legal_task__kind__litigation	Lawsuit
493	legal_department_management.selection__legal_task__law_branch__commercial	Commercial
1404	legal_department_management.selection__legal_task__ldm_conflict_state__none	Not checked
2317	legal_department_management.selection__legal_task__ldm_conflict_state__pending	Waiting for a decision
188	legal_department_management.selection__legal_task__our_role__accused	Accused
509	legal_department_management.selection__legal_task__our_role__complainant	Complainant
676	legal_department_management.selection__legal_task__our_role__defendant	Defendant
996	legal_department_management.selection__legal_task__our_role__intervener	Intervener
1651	legal_department_management.selection__legal_task__our_role__plaintiff	Plaintiff
463	legal_department_management.selection__legal_task__outcome__client_revoked	Client ended our mandate
512	legal_department_management.selection__legal_task__outcome__completed	Completed
2348	legal_department_management.selection__legal_task__outcome__lawyer_withdrew	We withdrew
1190	legal_department_management.selection__legal_task__outcome__lost	Lost
1618	legal_department_management.selection__legal_task__outcome__partial	Partly won
1769	legal_department_management.selection__legal_task__outcome__rejected	Refused by the body
2421	legal_department_management.selection__legal_task__outcome__withdrawn	Withdrawn
2428	legal_department_management.selection__legal_task__outcome__won	Won
2073	legal_department_management.selection__legal_task__waiting_on__client	The client
2272	legal_department_management.selection__legal_task__waiting_on__us	Us
522	legal_department_management.selection__legal_task__waiting_on__verification	Confirmation of issuance
358	legal_department_management.selection__legal_task_create_wizard__conflict_state__blocked	Blocked
457	legal_department_management.selection__legal_task_create_wizard__conflict_state__clear	Clear
1657	legal_department_management.selection__legal_task_create_wizard__conflict_state__hits	Possible conflict
2257	legal_department_management.selection__legal_task_create_wizard__fee_agreement__existing	Under an existing agreement
1989	legal_department_management.selection__legal_task_create_wizard__fee_agreement__new	Start a draft agreement
655	legal_department_management.selection__legal_task_create_wizard__fee_agreement__none	Decide later
1192	legal_department_management.selection__legal_task_decision_wizard__ldm_remaining_action__due	Make them due now
1052	legal_department_management.selection__legal_task_decision_wizard__ldm_remaining_action__keep	Keep them as planned
2329	legal_department_management.selection__legal_task_decision_wizard__ldm_remaining_action__waive	Waive them
379	legal_department_management.selection__legal_task_decision_wizard__mode__cancel	Cancel
478	legal_department_management.selection__legal_task_decision_wizard__mode__close	Close
331	legal_department_management.selection__legal_task_document__state__awaiting_verification	Awaiting confirmation
2074	legal_department_management.selection__legal_task_expense__paid_by__client	The client directly
250	legal_department_management.selection__legal_task_expense__paid_by__employee	An employee's advance
2144	legal_department_management.selection__legal_task_expense__paid_by__office	The office
524	legal_department_management.selection__legal_task_expense__state__confirmed	Confirmed
803	legal_department_management.selection__legal_task_party__role__expert	Expert
2425	legal_department_management.selection__legal_task_party__role__witness	Witness
712	legal_department_management.selection__legal_task_step__visit_result__done	Done at the counter
2009	legal_department_management.selection__legal_task_step__visit_result__pending	Still pending
1783	legal_department_management.selection__legal_task_step__visit_result__rejected	Rejected at the counter
895	legal_department_management.selection__legal_task_template_step__offset_from__previous	From the previous step
894	legal_department_management.selection__legal_task_template_step__offset_from__start	From the opening date
2405	legal_department_management.selection__legal_task_template_step__responsible__creator	Whoever opens the matter
1402	legal_department_management.selection__legal_task_template_step__responsible__nobody	Nobody yet
2127	legal_department_management.selection__legal_task_template_step__responsible__responsible	The matter's responsible
977	legal_department_management.selection__res_config_settings__ldm_mode__department	In-house legal department
366	legal_department_management.selection__res_config_settings__ldm_mode__hybrid	Both
1075	legal_department_management.selection__res_config_settings__ldm_mode__office	Law office
1116	legal_department_management.selection__res_config_settings__ldm_preset__department	Legal department of a company or group
930	legal_department_management.selection__res_config_settings__ldm_preset__hybrid	Group legal department that also bills its companies
1117	legal_department_management.selection__res_config_settings__ldm_preset__public	Legal department of a ministry or state body
1083	legal_department_management.selection__res_config_settings__ldm_preset__solo	Lawyer working alone
771	legal_department_management.selection__res_config_settings__ldm_visibility__all	Every matter that is not confidential
1531	legal_department_management.selection__res_config_settings__ldm_visibility__assigned	Only the matters they work on
454	legal_department_management.selection__res_users__ldm_licence_class__a	Class A
455	legal_department_management.selection__res_users__ldm_licence_class__b	Class B
456	legal_department_management.selection__res_users__ldm_licence_class__c	Class C
2245	legal_department_management.selection__res_users__ldm_licence_class__trainee	Trainee
2264	legal_department_management.selection__res_users__ldm_licence_class__unrestricted	Unrestricted
922	legal_department_management.selection__res_users__ldm_training_path__graduated	Graduated path
2246	legal_department_management.selection__res_users__ldm_training_path__training	Training
1115	legal_department_management.module_category_ldm	Legal department and law office: matters, hearings, government transactions, fees.
520	legal_department_management.menu_ldm_config	Configuration
1274	legal_department_management.menu_ldm_money	Money
2422	legal_department_management.menu_ldm_no_agreement	Without a signed agreement
1775	legal_department_management.menu_ldm_registers	Registers
1817	legal_department_management.menu_ldm_reporting	Reporting
1127	legal_department_management.menu_ldm_requests_root	Legal requests
1994	legal_department_management.ldm_rule_adm_1	State and Public Sector Employees Discipline Law 14 of 1991, Art. 15
1993	legal_department_management.ldm_rule_adm_4_decision	State Council Law 65 of 1979, as amended
447	legal_department_management.ldm_rule_civ_1	Civil Procedure Law 83 of 1969, Arts. 171, 172 and 177
445	legal_department_management.ldm_rule_civ_10	Civil Procedure Law 83 of 1969, Art. 82
446	legal_department_management.ldm_rule_civ_11	Civil Procedure Law 83 of 1969, Art. 83(2)
450	legal_department_management.ldm_rule_civ_12	Civil Procedure Law 83 of 1969, Arts. 84 and 87
448	legal_department_management.ldm_rule_civ_2	Civil Procedure Law 83 of 1969, Arts. 185 and 187
440	legal_department_management.ldm_rule_civ_3	Civil Procedure Law 83 of 1969, Art. 204
441	legal_department_management.ldm_rule_civ_4	Civil Procedure Law 83 of 1969, Art. 204; Law 10 of 2016
442	legal_department_management.ldm_rule_civ_5	Civil Procedure Law 83 of 1969, Art. 216
449	legal_department_management.ldm_rule_civ_6	Civil Procedure Law 83 of 1969, Arts. 219 to 221
439	legal_department_management.ldm_rule_civ_7	Civil Procedure Law 83 of 1969, Art. 198
438	legal_department_management.ldm_rule_civ_8	Civil Procedure Law 83 of 1969, Art. 153
444	legal_department_management.ldm_rule_civ_9	Civil Procedure Law 83 of 1969, Art. 54
613	legal_department_management.ldm_rule_crm_1	Criminal Procedure Law 23 of 1971, Arts. 3 and 6
610	legal_department_management.ldm_rule_crm_2_felony	Criminal Procedure Law 23 of 1971, Art. 243
611	legal_department_management.ldm_rule_crm_3	Criminal Procedure Law 23 of 1971, Art. 252
612	legal_department_management.ldm_rule_crm_4	Criminal Procedure Law 23 of 1971, Art. 266
782	legal_department_management.ldm_rule_exe_1	Execution Law 45 of 1980, Art. 18
783	legal_department_management.ldm_rule_exe_2	Execution Law 45 of 1980, Art. 69(1)
780	legal_department_management.ldm_rule_exe_3	Execution Law 45 of 1980, Art. 120
781	legal_department_management.ldm_rule_exe_4	Execution Law 45 of 1980, Art. 122
779	legal_department_management.ldm_rule_exe_5	Execution Law 45 of 1980, Art. 112
1062	legal_department_management.ldm_rule_lab_1	Labour Law 37 of 2015
979	legal_department_management.ldm_rule_tax_4	Income Tax Law 113 of 1982
925	legal_department_management.ldm_rule_adm_1	Grievance against a disciplinary penalty
2062	legal_department_management.ldm_rule_adm_2	The authority decides the grievance
401	legal_department_management.ldm_rule_adm_3	Challenge before the Employees' Court
2063	legal_department_management.ldm_rule_adm_4_decision	The authority decides the grievance against its decision
926	legal_department_management.ldm_rule_adm_4_grievance	Grievance against an administrative decision
2028	legal_department_management.ldm_rule_adm_4_suit	Suit before the Administrative Court
402	legal_department_management.ldm_rule_adm_5	Challenge before the Higher Administrative Court
1466	legal_department_management.ldm_rule_civ_1	Objection to a judgment given in absence
1838	legal_department_management.ldm_rule_civ_10	Resuming a case suspended by agreement
547	legal_department_management.ldm_rule_civ_11	Continuing a case stayed pending another question
548	legal_department_management.ldm_rule_civ_12	Continuing an interrupted case
275	legal_department_management.ldm_rule_civ_2	Appeal of a first-instance judgment
394	legal_department_management.ldm_rule_civ_3	Cassation of a judgment of a court of appeal
393	legal_department_management.ldm_rule_civ_4	Cassation of a final-degree or personal-status judgment
392	legal_department_management.ldm_rule_civ_5	Cassation of a decision listed in Art. 216
927	legal_department_management.ldm_rule_civ_8	Grievance against an order on petition
1804	legal_department_management.ldm_rule_civ_9	Renewing a case left for review
510	legal_department_management.ldm_rule_crm_1	Complaint in an offence that needs one
1035	legal_department_management.ldm_rule_crm_2_felony	Judgment in absence becomes final: felony
1036	legal_department_management.ldm_rule_crm_2_misdemeanour	Judgment in absence becomes final: misdemeanour
1037	legal_department_management.ldm_rule_crm_2_violation	Judgment in absence becomes final: violation
390	legal_department_management.ldm_rule_crm_3	Cassation of a criminal judgment
558	legal_department_management.ldm_rule_crm_4	Correction of a criminal cassation decision
653	legal_department_management.ldm_rule_exe_1	Debtor's time to pay after the execution notice
1628	legal_department_management.ldm_rule_exe_2	Payment after seizure, before the sale
928	legal_department_management.ldm_rule_exe_3	Grievance to the execution officer
396	legal_department_management.ldm_rule_exe_4	Cassation of an execution decision
251	legal_department_management.ldm_rule_exe_5	An executable instrument lapses when left inactive
2036	legal_department_management.ldm_rule_lab_1	Taking a termination committee's decision to the labour court
395	legal_department_management.ldm_rule_lab_2	Cassation of a labour-court judgment
1468	legal_department_management.ldm_rule_tax_4	Objection to a tax assessment
276	legal_department_management.ldm_rule_tax_5	Appeal to the tax appeal committee
566	legal_department_management.ldm_rule_adm_1	Counted from the notification of the penalty. Marking it met starts the authority's 30 days.
2064	legal_department_management.ldm_rule_adm_2	The authority's time to answer, counted from the grievance. Silence counts as a rejection.
567	legal_department_management.ldm_rule_adm_3	Counted from the notification of the rejection, or from the end of the authority's 30 days when it did not answer.
157	legal_department_management.ldm_rule_adm_4_grievance	A grievance to the authority that made the decision comes before a suit at the Administrative Court.
571	legal_department_management.ldm_rule_adm_4_suit	Counted from the rejection of the grievance, actual or deemed.
1046	legal_department_management.ldm_rule_adm_5	Judgments of the Administrative Court and of the Employees' Court. Verify the period.
